1543266882,25.582817
1543269703,34.155956
1543273316,32.657619
1543276972,33.270523
1543280516,34.626865
1543284156,35.678543
1543287686,27.818127
1543291338,33.358410
1543294958,34.849777
1543298513,30.621147
1543302124,35.265106
1543305715,38.510216
1543309309,29.489899
1543312903,22.916786
1543316492,31.917353
1543320122,34.503395
1543323714,29.432686
1543327296,28.140427
1543330921,36.383335
1543334502,11.793288
1543338124,34.416813
1543341725,31.491085
1543345316,35.639465
1543348902,34.585842
1543352521,27.605282
1543356133,36.446491
1543359718,34.179039
1543363469,26.833019
1543366914,34.196110
1543370541,29.416157
1543374154,37.171566
1543377717,36.378971
1543381360,31.151735
1543384909,33.652515
1543388554,36.975269
1543392083,27.102758
1543395741,33.631374
1543399307,35.120743
1543402908,29.182690
1543406488,21.259539
1543410116,29.705088
1543413717,29.415398
1543417309,33.636070
1543420907,30.265154
1543424517,33.794697
1543428111,33.444962
1543431717,34.360092
1543435320,32.660702
